Connected to tuneTrend.
BEGINNING CALCULATIONS!
DONE WITH CALCULATIONS!
BEGINNING ANALYSIS! 


Average derivative of average song popularity: -0.109547931007

No Movers: 	 Forget To Forget You by: Scotty McCreery with avg. popularity derivative: 0
No Movers: 	 The Poison by: The All-American Rejects with avg. popularity derivative: 0
No Movers: 	 Hurricane by: Dustin Lynch with avg. popularity derivative: 0
No Movers: 	 Didn't Mean It by: Jasmine V with avg. popularity derivative: 0
No Movers: 	 Close Your Eyes by: Meghan Trainor with avg. popularity derivative: 0
No Movers: 	 Never Never (feat. Sampha) by: SBTRKT with avg. popularity derivative: 0
No Movers: 	 The Mechanism by: Friend Within with avg. popularity derivative: 0
No Movers: 	 Somebody That I Used to Know (feat. Vic Fuentes) by: Mayday Parade with avg. popularity derivative: 0
No Movers: 	 The Renegade - Radio Edit by: Friend Within with avg. popularity derivative: 0
No Movers: 	 A Game of Badminton by: Dario Marianelli with avg. popularity derivative: 0
No Movers: 	 Scorn by: Audio Push with avg. popularity derivative: 0
No Movers: 	 Not On Drugs by: Tove Lo with avg. popularity derivative: 0
No Movers: 	 Illuminate (feat. Kendrick Lamar) by: Ab-Soul with avg. popularity derivative: 0
No Movers: 	 Geld by: Salah Edin with avg. popularity derivative: 0
No Movers: 	 Because of You by: Pitch Slapped with avg. popularity derivative: 0
No Movers: 	 Memories - Radio Edit by: Laidback Luke with avg. popularity derivative: 0
No Movers: 	 Life Round Here by: James Blake with avg. popularity derivative: 0
No Movers: 	 Used To by: Lil Wayne with avg. popularity derivative: 0
No Movers: 	 Ready For Your Love by: MNEK with avg. popularity derivative: 0
No Movers: 	 Have A Nice Day by: Stereophonics with avg. popularity derivative: 0
No Movers: 	 The Edge Of Glory by: Lady Gaga with avg. popularity derivative: 0
No Movers: 	 Lucky Man - 2004 - Remaster by: The Verve with avg. popularity derivative: 0
No Movers: 	 Chasin' Girls by: Rodney Atkins with avg. popularity derivative: 0
No Movers: 	 Easy Please Me by: Katy B with avg. popularity derivative: 0
No Movers: 	 Play It Again by: Luke Bryan with avg. popularity derivative: 0
No Movers: 	 Just Be Mine by: Cher Lloyd with avg. popularity derivative: 0
No Movers: 	 Get Me Outta Here - Florian Picasso Remix by: Steve Aoki with avg. popularity derivative: 0
No Movers: 	 Salute by: Little Mix with avg. popularity derivative: 0
No Movers: 	 Riptide - Live From Spotify NYC / 2014 by: MisterWives with avg. popularity derivative: 0
No Movers: 	 Mirrors (feat. Fifth Harmony) by: Fifth Harmony with avg. popularity derivative: 0
No Movers: 	 Want You To Know Me by: Bobby Valentino with avg. popularity derivative: 0
No Movers: 	 It’s My Birthday by: will.i.am with avg. popularity derivative: 0
No Movers: 	 Could Be Me by: MKTO with avg. popularity derivative: 0
No Movers: 	 Changing Of The Seasons by: Two Door Cinema Club with avg. popularity derivative: 0
No Movers: 	 Love For Me by: Ashlee Simpson with avg. popularity derivative: 0
No Movers: 	 Adrenalina by: Jennifer Lopez with avg. popularity derivative: 0
No Movers: 	 Cigarettes by: The Wreckers with avg. popularity derivative: 0
No Movers: 	 Conspiracy Theory by: Nick Jonas & The Administration with avg. popularity derivative: 0
No Movers: 	 Future Kid by: Kara's Flowers with avg. popularity derivative: 0
No Movers: 	 Naked Kids by: Grouplove with avg. popularity derivative: 0
No Movers: 	 Oh Ms Believer by: Twenty One Pilots with avg. popularity derivative: 0
No Movers: 	 Hear You Me by: Jimmy Eat World with avg. popularity derivative: 0
No Movers: 	 Too Much (feat. Propane Da Ghost) by: Propane Da Ghost with avg. popularity derivative: 0
No Movers: 	 Real One by: Tyga with avg. popularity derivative: 0
No Movers: 	 Ride In The Middle by: Logan Mize with avg. popularity derivative: 0
No Movers: 	 See If I Care by: Gary Allan with avg. popularity derivative: 0
No Movers: 	 Let Her Go by: Passenger with avg. popularity derivative: 0
No Movers: 	 Tongue Tied by: Grouplove with avg. popularity derivative: 0
No Movers: 	 Afro Blue - Live In Stockholm / 1963 by: Afro Blue with avg. popularity derivative: 0
No Movers: 	 I Guess We're Cool by: Cassadee Pope with avg. popularity derivative: 0
No Movers: 	 One - Radio Edit by: Swedish House Mafia with avg. popularity derivative: 0
No Movers: 	 DJ Laz Megamix by: Dj Laz with avg. popularity derivative: 0
No Movers: 	 Prayin' For Daylight by: University Of Wisconsin MadHatters with avg. popularity derivative: 0
No Movers: 	 Kutkop by: Fresku with avg. popularity derivative: 0
No Movers: 	 FourFiveSeconds by: Kanye West with avg. popularity derivative: 0
No Movers: 	 Keep Fucking With Me (feat. Plies) by: Plies with avg. popularity derivative: 0
No Movers: 	 What Hurts The Most by: Rascal Flatts with avg. popularity derivative: 0
No Movers: 	 Homefront by: Brian Tyler with avg. popularity derivative: 0
No Movers: 	 Songs That Said It All by: The Swon Brothers with avg. popularity derivative: 0
No Movers: 	 They Don't Know by: Rico Love with avg. popularity derivative: 0
No Movers: 	 Kingston by: Sean Kingston with avg. popularity derivative: 0
No Movers: 	 You Make Me - Avicii By Avicii by: Avicii with avg. popularity derivative: 0
No Movers: 	 Try Sleeping with a Broken Heart by: Alicia Keys with avg. popularity derivative: 0
No Movers: 	 Beggin' On Your Knees by: Victorious Cast with avg. popularity derivative: 0
No Movers: 	 Holding On to You by: Miranda Lambert with avg. popularity derivative: 0
No Movers: 	 We Found Love by: Calvin Harris with avg. popularity derivative: 0
No Movers: 	 La La La - Kaos Remix by: Naughty Boy with avg. popularity derivative: 0
No Movers: 	 We R Who We R by: Ke$ha with avg. popularity derivative: 0
No Movers: 	 Wu Wuu Wuuu (feat. Rocko) by: Rocko with avg. popularity derivative: 0
No Movers: 	 No More Second Chances by: MKTO with avg. popularity derivative: 0
No Movers: 	 Crime Passionel by: Winne with avg. popularity derivative: 0
No Movers: 	 You're Still The One by: Shania Twain with avg. popularity derivative: 0
No Movers: 	 This Ain't Nothin' by: Craig Morgan with avg. popularity derivative: 0
No Movers: 	 Lonestar Rising by: Lonestar with avg. popularity derivative: 0
No Movers: 	 All Eyes on Me (feat. Mally Mall) by: Mally Mall with avg. popularity derivative: 0
No Movers: 	 Not A Day Goes By by: Lonestar with avg. popularity derivative: 0
No Movers: 	 Real World by: The All-American Rejects with avg. popularity derivative: 0
No Movers: 	 Where My Heart Belongs by: Gloriana with avg. popularity derivative: 0
No Movers: 	 Old School Love (feat. Ed Sheeran) by: Lupe Fiasco with avg. popularity derivative: 0
No Movers: 	 Famous - Explicit by: Katy Tiz with avg. popularity derivative: 0
No Movers: 	 Late Night Tip by: Three 6 Mafia with avg. popularity derivative: 0
No Movers: 	 Change Your World by: Tee Flii with avg. popularity derivative: 0
No Movers: 	 Haterz (feat. B. Ford) by: Lil B with avg. popularity derivative: 0
No Movers: 	 Lonesome Day Blues by: Love and Theft with avg. popularity derivative: 0
No Movers: 	 Last Night - feat. Keyshia Cole by: Keyshia Cole with avg. popularity derivative: 0
No Movers: 	 Lookin (feat. OT Genasis & Dub-O) by: O.T. Genasis with avg. popularity derivative: 0
No Movers: 	 The Boys of Summer by: The Dartmouth Aires with avg. popularity derivative: 0
No Movers: 	 La Camisa Negra - MTV Unplugged by: Juanes with avg. popularity derivative: 0
No Movers: 	 Two Is Better Than One by: Boys Like Girls with avg. popularity derivative: 0
No Movers: 	 Don't Know Her Name by: Emblem3 with avg. popularity derivative: 0
No Movers: 	 Raymond by: Brett Eldredge with avg. popularity derivative: 0
No Movers: 	 Smokin' Rollin' by: Trippy with avg. popularity derivative: 0
No Movers: 	 Love Is Where You Are by: Mark Isham with avg. popularity derivative: 0
No Movers: 	 No Church In The Wild by: The-Dream with avg. popularity derivative: 0
No Movers: 	 Another Day In Paradise by: Ray J with avg. popularity derivative: 0
No Movers: 	 House Of Gold by: Twenty One Pilots with avg. popularity derivative: 0
No Movers: 	 Redneck Yacht Club by: Craig Morgan with avg. popularity derivative: 0
No Movers: 	 Binnenvetter by: Winne with avg. popularity derivative: 0
No Movers: 	 About the Money by: Young Money with avg. popularity derivative: 0
No Movers: 	 Beautiful People by: Wiz Khalifa with avg. popularity derivative: 0
No Movers: 	 Cruel by: The Veronicas with avg. popularity derivative: 0
No Movers: 	 Take A Back Road by: Rodney Atkins with avg. popularity derivative: 0
No Movers: 	 Timber by: Pitbull with avg. popularity derivative: 0
No Movers: 	 Lost in Tokyo - Jacques Greene Remix by: Koreless with avg. popularity derivative: 0
No Movers: 	 I Want Us Back by: Craig Morgan with avg. popularity derivative: 0
No Movers: 	 Wet Look by: Joy Orbison with avg. popularity derivative: 0
No Movers: 	 Lil Bit by: K CAMP with avg. popularity derivative: 0
No Movers: 	 High Society by: Betty Who with avg. popularity derivative: 0
No Movers: 	 Want More by: Og Maco with avg. popularity derivative: 0
No Movers: 	 Hey It's OK by: Lilly Wood and The Prick with avg. popularity derivative: 0
No Movers: 	 Niet Van Mij (feat. Cimo Frankel) by: RBDjan with avg. popularity derivative: 0
No Movers: 	 Gotta Have You by: Pleasure P with avg. popularity derivative: 0
No Movers: 	 Leave The Night On by: Sam Hunt with avg. popularity derivative: 0
No Movers: 	 Another Girl by: Jacques Greene with avg. popularity derivative: 0
No Movers: 	 Ego by: The Saturdays with avg. popularity derivative: 0
No Movers: 	 Lift Me Up - New Version by: Kate Voegele with avg. popularity derivative: 0
No Movers: 	 Later On by: The Swon Brothers with avg. popularity derivative: 0
No Movers: 	 Love You More by: JLS with avg. popularity derivative: 0
No Movers: 	 Corazón En La Maleta by: Luis Fonsi with avg. popularity derivative: 0
No Movers: 	 Hands On The Wheel (feat. A$AP Rocky) by: A$AP Rocky with avg. popularity derivative: 0
No Movers: 	 Love Don't Die by: The Fray with avg. popularity derivative: 0
No Movers: 	 God Gave Me You by: Blake Shelton with avg. popularity derivative: 0
No Movers: 	 My Garden by: Kat Dahlia with avg. popularity derivative: 0
No Movers: 	 I See Fire by: Peter Hollens with avg. popularity derivative: 0
No Movers: 	 Pretty Girls - feat. Travie McCoy by: Iyaz with avg. popularity derivative: 0
No Movers: 	 Swag It Out by: Zendaya with avg. popularity derivative: 0
No Movers: 	 My Life by: Adam Levine with avg. popularity derivative: 0
No Movers: 	 Pleeze (feat. Nipsey Hussle) by: Nipsey Hussle with avg. popularity derivative: 0
No Movers: 	 Middle of the Night by: Lilly Wood and The Prick with avg. popularity derivative: 0
No Movers: 	 It's Gonna Be Hard by: The Audition with avg. popularity derivative: 0
No Movers: 	 One Night Stand - Album Version (Edited) by: Roscoe Dash with avg. popularity derivative: 0
No Movers: 	 Hey Baby (Drop It To The Floor) by: T-Pain with avg. popularity derivative: 0
No Movers: 	 Walk A Little Straighter by: Billy Currington with avg. popularity derivative: 0
No Movers: 	 Love TKO by: Chris Lawrence with avg. popularity derivative: 0
No Movers: 	 Maken Van Muziek by: Fresku with avg. popularity derivative: 0
No Movers: 	 Breathe Me by: Sia with avg. popularity derivative: 0
No Movers: 	 Madre Tierra (Oye) by: Chayanne with avg. popularity derivative: 0
No Movers: 	 Till I Find You by: Austin Mahone with avg. popularity derivative: 0
No Movers: 	 Work REMIX by: A$AP Ferg with avg. popularity derivative: 0
No Movers: 	 Substitute - Swarms Remix by: Jack Dixon with avg. popularity derivative: 0
No Movers: 	 Sex You by: Bando Jonez with avg. popularity derivative: 0
No Movers: 	 So Good by: DAY26 with avg. popularity derivative: 0
No Movers: 	 Almost Here by: The Academy Is... with avg. popularity derivative: 0
No Movers: 	 Devil Take My Soul by: Martina Topley Bird with avg. popularity derivative: 0
No Movers: 	 Speeltuin by: Zwart Licht with avg. popularity derivative: 0
No Movers: 	 I Deserve It by: Sharaya J with avg. popularity derivative: 0
No Movers: 	 Stay Fly - Explicit Album Version by: Three 6 Mafia with avg. popularity derivative: 0
No Movers: 	 Red Roses For A Blue Lady by: Midnight Red with avg. popularity derivative: 0
No Movers: 	 The Way I Are - Radio Edit by: Keri Hilson with avg. popularity derivative: 0
No Movers: 	 L.O.V.E. by: Ashlee Simpson with avg. popularity derivative: 0
No Movers: 	 Brother by: The Madden Brothers with avg. popularity derivative: 0
No Movers: 	 Otherside (feat. Fences) [Ryan Lewis Remix] by: Fences with avg. popularity derivative: 0
No Movers: 	 Pretty Girl Rock by: Keri Hilson with avg. popularity derivative: 0
No Movers: 	 Let Me Blow Ya Mind by: Gwen Stefani with avg. popularity derivative: 0
No Movers: 	 Yours by: Ella Henderson with avg. popularity derivative: 0
No Movers: 	 See My Tears by: MGK with avg. popularity derivative: 0
No Movers: 	 YOLO by: Adam Levine with avg. popularity derivative: 0
No Movers: 	 Uptown Funk by: Mark Ronson with avg. popularity derivative: 0
No Movers: 	 Over the Creek by: The Wanted with avg. popularity derivative: 0
No Movers: 	 Carnies by: Martina Topley Bird with avg. popularity derivative: 0
No Movers: 	 Sound Of A Woman - AKA Orange Remix by: Kiesza with avg. popularity derivative: 0
No Movers: 	 Adrenaline Rush by: Twista with avg. popularity derivative: 0
No Movers: 	 We Good by: Dej Loaf with avg. popularity derivative: 0
No Movers: 	 Bad Romance by: University of Rochester YellowJackets with avg. popularity derivative: 0
No Movers: 	 Labandon by: Avant with avg. popularity derivative: 0
No Movers: 	 My Gun by: Tove Lo with avg. popularity derivative: 0
No Movers: 	 In The City by: Kevin Rudolf with avg. popularity derivative: 0
No Movers: 	 Mars by: Natalie Walker with avg. popularity derivative: 0
No Movers: 	 Someone by: Lucy Spraggan with avg. popularity derivative: 0
No Movers: 	 Garden - Calibre Remix by: Totally Enormous Extinct Dinosaurs with avg. popularity derivative: 0
No Movers: 	 All I See by: Bondax with avg. popularity derivative: 0
No Movers: 	 Addiction - Main by: Ryan Leslie with avg. popularity derivative: 0
No Movers: 	 Dirt by: Florida Georgia Line with avg. popularity derivative: 0
No Movers: 	 Stoners Night 3 by: Juicy J with avg. popularity derivative: 0
No Movers: 	 Trailer for Rent by: Pistol Annies with avg. popularity derivative: 0
No Movers: 	 BAWS by: Appa with avg. popularity derivative: 0
No Movers: 	 Don't You Wanna Fall by: Frankie Ballard with avg. popularity derivative: 0
No Movers: 	 Booty On the Floor - Funk D & Nils van Zandt Remix by: Florida Jesse with avg. popularity derivative: 0
No Movers: 	 Crack The Shutters by: Snow Patrol with avg. popularity derivative: 0
No Movers: 	 Good Feeling by: Flo Rida with avg. popularity derivative: 0
No Movers: 	 Friends (feat. Schoolboy Q) by: Mac Miller with avg. popularity derivative: 0
No Movers: 	 30 Thousand 100 Million by: Lil Soulja with avg. popularity derivative: 0
No Movers: 	 A New Life by: Jerry Goldsmith with avg. popularity derivative: 0
No Movers: 	 Ordinary Day by: Vanessa Carlton with avg. popularity derivative: 0
No Movers: 	 I Got You by: Thompson Square with avg. popularity derivative: 0
No Movers: 	 I Like Girls That Drink Beer by: On The Rocks with avg. popularity derivative: 0
No Movers: 	 My Little Cowboy by: Craig Campbell with avg. popularity derivative: 0
No Movers: 	 Appreciated by: Rixton with avg. popularity derivative: 0
No Movers: 	 Joy To The World by: Pitch Slapped with avg. popularity derivative: 0
No Movers: 	 First Time I Saw You by: Midnight Ramblers with avg. popularity derivative: 0
No Movers: 	 Average Girl by: Emily Osment with avg. popularity derivative: 0
No Movers: 	 Dirty Dancing by: Ca$h Out with avg. popularity derivative: 0
No Movers: 	 Dirty Boyz by: Netta Brielle with avg. popularity derivative: 0
No Movers: 	 Lotus Flower (Jacques Greene RMX) by: Jacques Greene with avg. popularity derivative: 0
No Movers: 	 Leave A Light On by: Belinda with avg. popularity derivative: 0
No Movers: 	 Type of Way by: Rich Homie Quan with avg. popularity derivative: 0
No Movers: 	 Por Debajo De La Mesa by: Luis Miguel with avg. popularity derivative: 0
No Movers: 	 I'm Never Right by: Jack Dixon with avg. popularity derivative: 0
No Movers: 	 Lolly by: Maejor with avg. popularity derivative: 0
No Movers: 	 Pretty Belinda by: Belinda with avg. popularity derivative: 0
No Movers: 	 Luke 1: Magnificat/Benedictus by: Luke Christopher with avg. popularity derivative: 0
No Movers: 	 She Gotta Gun (feat. O.T. Genasis) by: O.T. Genasis with avg. popularity derivative: 0
No Movers: 	 Be With Me by: J. Holiday with avg. popularity derivative: 0
No Movers: 	 A Better Light by: Craig Campbell with avg. popularity derivative: 0
No Movers: 	 Waiting for the Night by: Markov Defect with avg. popularity derivative: 0
No Movers: 	 Never Say Never by: The Fray with avg. popularity derivative: 0
No Movers: 	 High (feat. Danny Brown) by: Freddie Gibbs with avg. popularity derivative: 0
No Movers: 	 Runaways by: The Killers with avg. popularity derivative: 0
No Movers: 	 Run - feat. Sugarland by: Sugarland with avg. popularity derivative: 0
No Movers: 	 Like A Song by: Eric Paslay with avg. popularity derivative: 0
No Movers: 	 I Want U Bad by: R5 with avg. popularity derivative: 0
No Movers: 	 Stay With Me by: Sam Smith with avg. popularity derivative: 0
No Movers: 	 How Long Will I Love You - Bonus Track by: Ellie Goulding with avg. popularity derivative: 0
No Movers: 	 At Sunset by: At Sunset with avg. popularity derivative: 0
No Movers: 	 Faded by: The James Arthur Band with avg. popularity derivative: 0
No Movers: 	 Feel so Close - Radio Edit by: Calvin Harris with avg. popularity derivative: 0
No Movers: 	 Always & Forever by: Marques Houston with avg. popularity derivative: 0
No Movers: 	 BAM by: Miranda Cosgrove with avg. popularity derivative: 0
No Movers: 	 Night That You'll Never Forget by: Love and Theft with avg. popularity derivative: 0
No Movers: 	 The Heart Never Lies - Radio Edit by: McFly with avg. popularity derivative: 0
No Movers: 	 Need U (100%) - Radio Edit by: Duke Dumont with avg. popularity derivative: 0
No Movers: 	 Say You Do by: Dierks Bentley with avg. popularity derivative: 0
No Movers: 	 These Words by: Natasha Bedingfield with avg. popularity derivative: 0
No Movers: 	 What Yo Name Iz? by: Kirko Bangz with avg. popularity derivative: 0
No Movers: 	 Jenny by: Walk the Moon with avg. popularity derivative: 0
No Movers: 	 m.A.A.d city by: Kendrick Lamar with avg. popularity derivative: 0
No Movers: 	 Listen to the Man by: George Ezra with avg. popularity derivative: 0
No Movers: 	 Ten Feet Tall by: Afrojack with avg. popularity derivative: 0
No Movers: 	 Gas (feat. Migos) by: Soulja King with avg. popularity derivative: 0
No Movers: 	 I Need A Girl Part 2 by: Ginuwine with avg. popularity derivative: 0
No Movers: 	 The Stairs by: Family of the Year with avg. popularity derivative: 0
No Movers: 	 Wild Wild West by: Randy Houser with avg. popularity derivative: 0
No Movers: 	 Stereo Hearts - feat. Adam Levine by: Adam Levine with avg. popularity derivative: 0
No Movers: 	 Turn Down for What - Official Remix by: DJ Snake with avg. popularity derivative: 0
No Movers: 	 Get Your Roll On by: Big Tymers with avg. popularity derivative: 0
No Movers: 	 My Temperature Is Rising by: The Audition with avg. popularity derivative: 0
No Movers: 	 ta fête by: Stromae with avg. popularity derivative: 0
No Movers: 	 Summer Girl by: Family of the Year with avg. popularity derivative: 0
No Movers: 	 Vendetta by: Elijah Blake with avg. popularity derivative: 0
No Movers: 	 Hymnals - Jenaux Remix by: Grizfolk with avg. popularity derivative: 0
No Movers: 	 Girls Love Beyonce & Drake by: Soulja King with avg. popularity derivative: 0
No Movers: 	 I Believe I Can Fly - Radio Edit by: R. Kelly with avg. popularity derivative: 0
No Movers: 	 E Ritorno Da Te by: Laura Pausini with avg. popularity derivative: 0
No Movers: 	 Wish I Had a Boat by: Tyler Farr with avg. popularity derivative: 0
No Movers: 	 #StilleWateren by: Appa with avg. popularity derivative: 0
No Movers: 	 Hero by: Keri Hilson with avg. popularity derivative: 0
No Movers: 	 Sino a ti (with Thalia) by: Thalia with avg. popularity derivative: 0
No Movers: 	 Feels Like Home by: University of Delaware Deltones with avg. popularity derivative: 0
No Movers: 	 Fight Night by: Migos with avg. popularity derivative: 0
No Movers: 	 Center of the Universe - Original Radio Edit by: Axwell with avg. popularity derivative: 0
No Movers: 	 At Least My Heart Was Open by: Foy Vance with avg. popularity derivative: 0
No Movers: 	 Umbrella by: JAY Z with avg. popularity derivative: 0
No Movers: 	 Dreams and Nightmares by: Meek Mill with avg. popularity derivative: 0
No Movers: 	 I Don't Love You by: My Chemical Romance with avg. popularity derivative: 0
No Movers: 	 Easy Silence by: Dixie Chicks with avg. popularity derivative: 0
No Movers: 	 Three Hearts by: Marlon Roudette with avg. popularity derivative: 0
No Movers: 	 Real Love by: Tom Odell with avg. popularity derivative: 0
No Movers: 	 Careless by: RaeLynn with avg. popularity derivative: 0
No Movers: 	 POWER by: Yeezy with avg. popularity derivative: 0
No Movers: 	 Love Drunk by: Boys Like Girls with avg. popularity derivative: 0
No Movers: 	 In Lunar Light by: Thirteen Senses with avg. popularity derivative: 0
No Movers: 	 My Kind Of Crazy by: Thompson Square with avg. popularity derivative: 0
No Movers: 	 Deep River Woman by: Little Big Town with avg. popularity derivative: 0
No Movers: 	 Whistle (While You Work It) - Joshua Walter Remix by: Katy Tiz with avg. popularity derivative: 0
No Movers: 	 Everybody Drunk by: Lil Scrappy with avg. popularity derivative: 0
No Movers: 	 Just Like A Pill - Main by: P!nk with avg. popularity derivative: 0
No Movers: 	 Without by: Sampha with avg. popularity derivative: 0
No Movers: 	 Brother (feat. Gavin DeGraw) by: Gavin DeGraw with avg. popularity derivative: 0
No Movers: 	 The Wolves by: Ben Howard with avg. popularity derivative: 0
No Movers: 	 Fun by: Troye Sivan with avg. popularity derivative: 0
No Movers: 	 The Hardest Mistakes [Popkong Mix] [feat. Cassadee Pope] by: Cassadee Pope with avg. popularity derivative: 0
No Movers: 	 Help Me Lose My Mind by: Disclosure with avg. popularity derivative: 0
No Movers: 	 Nothing Really Matters - Afrojack Remix Radio Edit by: Mr. Probz with avg. popularity derivative: 0
No Movers: 	 Some Nights by: Fun. with avg. popularity derivative: 0
No Movers: 	 Sweet Serenade by: Pusha T with avg. popularity derivative: 0
No Movers: 	 The Look - Koreless Remix by: Jacques Greene with avg. popularity derivative: 0
No Movers: 	 We Can't Stop (feat. Bea Miller) by: Bea Miller with avg. popularity derivative: 0
No Movers: 	 Lost in Tokyo - Original Mix by: Koreless with avg. popularity derivative: 0
No Movers: 	 Donkey by: Jerrod Niemann with avg. popularity derivative: 0
No Movers: 	 Strut by: The Cheetah Girls with avg. popularity derivative: 0
No Movers: 	 Morning After Dark (Featuring Nelly Furtado & SoShy) by: Nelly Furtado with avg. popularity derivative: 0
No Movers: 	 Men Of Honor by: Randy Edelman with avg. popularity derivative: 0
No Movers: 	 Vine Dat by: Devyn Rose with avg. popularity derivative: 0
No Movers: 	 Brixton by: The Madden Brothers with avg. popularity derivative: 0
No Movers: 	 One Way Or Another (Teenage Kicks) by: One Direction with avg. popularity derivative: 0
No Movers: 	 Money and the Power by: Kid Ink with avg. popularity derivative: 0
No Movers: 	 La Solitudine by: Laura Pausini with avg. popularity derivative: 0
No Movers: 	 Lights Down Low by: Maejor with avg. popularity derivative: 0
No Movers: 	 American Made by: Logan Mize with avg. popularity derivative: 0
No Movers: 	 Disparo al Corazón by: Ricky Martin with avg. popularity derivative: 0
No Movers: 	 I Wish You Would by: DJ Khaled with avg. popularity derivative: 0
No Movers: 	 Roll (feat. Sean Kingston) by: Sean Kingston with avg. popularity derivative: 0
No Movers: 	 Superster by: Jiggy Dje with avg. popularity derivative: 0
No Movers: 	 Shawty (feat. T Pain) by: Plies with avg. popularity derivative: 0
No Movers: 	 All You Wanted by: Michelle Branch with avg. popularity derivative: 0
No Movers: 	 From Time by: Jhene Aiko with avg. popularity derivative: 0
No Movers: 	 R U Crazy - Radio Edit by: Conor Maynard with avg. popularity derivative: 0
No Movers: 	 Landslide by: Dixie Chicks with avg. popularity derivative: 0
No Movers: 	 Left Ey3 by: Kreayshawn with avg. popularity derivative: 0
No Movers: 	 Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit) by: Kid Cudi with avg. popularity derivative: 0
No Movers: 	 Fight For This Love - Cahill Radio Edit by: Cheryl with avg. popularity derivative: 0
No Movers: 	 I Stand Alone by: Theophilus London with avg. popularity derivative: 0
No Movers: 	 Straight & Arrow by: FaltyDL with avg. popularity derivative: 0
No Movers: 	 Dig A Hole by: Sterling Simms with avg. popularity derivative: 0
No Movers: 	 Strange Fruit by: Elijah Blake with avg. popularity derivative: 0
No Movers: 	 Over My Dead Body by: Gwen Sebastian with avg. popularity derivative: 0
No Movers: 	 Back That Thing Up by: Justin Moore with avg. popularity derivative: 0
No Movers: 	 Ribble to Amazon by: Julio Bashmore with avg. popularity derivative: 0
No Movers: 	 Sonnentanz - Original Mix by: Klangkarussell with avg. popularity derivative: 0
No Movers: 	 Katy Perry by: Katy B with avg. popularity derivative: 0
No Movers: 	 Somebody's Heartbreak by: Hunter Hayes with avg. popularity derivative: 0
No Movers: 	 Sippin’ On Fire by: Florida Georgia Line with avg. popularity derivative: 0
No Movers: 	 Remix to Ignition by: The Dartmouth Aires with avg. popularity derivative: 0
No Movers: 	 Calling (Lose My Mind) - Radio Edit by: Sebastian Ingrosso with avg. popularity derivative: 0
No Movers: 	 Mientes Tan Bien by: Sin Bandera with avg. popularity derivative: 0
No Movers: 	 Where Are You Now by: Union J with avg. popularity derivative: 0
No Movers: 	 Desperado by: Azealia Banks with avg. popularity derivative: 0
No Movers: 	 Country Folks (feat. Colt Ford) by: Colt Ford with avg. popularity derivative: 0
No Movers: 	 Marvins Room by: Conor Maynard with avg. popularity derivative: 0
No Movers: 	 Waves - Robin Schulz Remix by: Robin Schulz with avg. popularity derivative: 0
No Movers: 	 Sing It Back - Boris Musical Mix Edit by: Moloko with avg. popularity derivative: 0
No Movers: 	 Thunder - Tantrum Desire Remix by: Bonnie McKee with avg. popularity derivative: 0
No Movers: 	 No Regrets Ft. Trev Rich by: Trev Rich with avg. popularity derivative: 0
No Movers: 	 Kiss Me Slowly by: Parachute with avg. popularity derivative: 0
No Movers: 	 Street Corner People by: Street Corner Symphony with avg. popularity derivative: 0
No Movers: 	 Ice Dance by: Danny Elfman with avg. popularity derivative: 0
No Movers: 	 U + Ur Hand by: P!nk with avg. popularity derivative: 0
No Movers: 	 Find Tomorrow (Ocarina) - Radio Edit by: Katy B with avg. popularity derivative: 0
No Movers: 	 Heavy Metal And Reflective by: Azealia Banks with avg. popularity derivative: 0
No Movers: 	 I Got A Feelin' by: Billy Currington with avg. popularity derivative: 0
No Movers: 	 Ride by: Lana Del Rey with avg. popularity derivative: 0
No Movers: 	 Black Mags by: The Cool Kids with avg. popularity derivative: 0
No Movers: 	 Just A Kiss by: Lady Antebellum with avg. popularity derivative: 0
No Movers: 	 Burnin' (feat. Jennel Garcia) by: Jennel Garcia with avg. popularity derivative: 0
No Movers: 	 Stay by: Mayday Parade with avg. popularity derivative: 0
No Movers: 	 A Frequent Thing by: Thomas Newman with avg. popularity derivative: 0
No Movers: 	 Coco & Boy by: Avant with avg. popularity derivative: 0
No Movers: 	 Enjoy The Night by: David Banner with avg. popularity derivative: 0
No Movers: 	 Si No Te Quisiera by: Belinda with avg. popularity derivative: 0
No Movers: 	 Kritiek by: U-niq with avg. popularity derivative: 0
No Movers: 	 Gettin' Over You (feat. Fergie & LMFAO) by: Fergie with avg. popularity derivative: 0
No Movers: 	 Lookin Ass by: Young Money with avg. popularity derivative: 0
No Movers: 	 Stop Cheatin' On Me by: Kellie Pickler with avg. popularity derivative: 0
No Movers: 	 As Bad As It Gets by: Thompson Square with avg. popularity derivative: 0
No Movers: 	 Bugati by: Ace Hood with avg. popularity derivative: 0
No Movers: 	 Can't Hold Us Down by: Axwell with avg. popularity derivative: 0
No Movers: 	 Years - Radio Edit by: Alesso with avg. popularity derivative: 0
No Movers: 	 Shinin' On Me by: Jerrod Niemann with avg. popularity derivative: 0
No Movers: 	 Break Your Heart Right Back by: Childish Gambino with avg. popularity derivative: 0
No Movers: 	 Champagne Taste (On a Beer Budget) by: Home Free with avg. popularity derivative: 0
No Movers: 	 Ben Niet Met Die (feat. Kraantje Pappie) by: Kraantje Pappie with avg. popularity derivative: 0
